source,metaedge,target
Compound::DB01241,CcSE,Side Effect::C0043096
Compound::DB00912,CcSE,Side Effect::C0018681
Compound::DB00722,CcSE,Side Effect::C0231749
Compound::DB00678,CcSE,Side Effect::C0235431
Compound::DB00227,CcSE,Side Effect::C0015230
Compound::DB00571,CcSE,Side Effect::C0002170
Compound::DB00222,CcSE,Side Effect::C0000731
Compound::DB00880,CcSE,Side Effect::C0553548
Compound::DB00275,CcSE,Side Effect::C0011991
Compound::DB01136,CcSE,Side Effect::C0018681
Compound::DB00775,CcSE,Side Effect::C0151705
Compound::DB01120,CcSE,Side Effect::C0016167
Compound::DB00373,CcSE,Side Effect::C0020458
Compound::DB00966,CcSE,Side Effect::C0235889
Compound::DB01039,CcSE,Side Effect::C0011603
Compound::DB00195,CcSE,Side Effect::C0021053
Compound::DB00222,CcSE,Side Effect::C0004093
Compound::DB00227,CcSE,Side Effect::C0025274
Compound::DB01029,CcSE,Side Effect::C0027121
Compound::DB00629,CcSE,Side Effect::C0423791
Compound::DB08860,CcSE,Side Effect::C0231218
Compound::DB00790,CcSE,Side Effect::C0857189
Compound::DB00343,CcSE,Side Effect::C0152029
Compound::DB00945,CcSE,Side Effect::C0001122
Compound::DB01029,CcSE,Side Effect::C0020461
Compound::DB00270,CcSE,Side Effect::C0917801
Compound::DB00222,CcSE,Side Effect::C0018681
Compound::DB00381,CcSE,Side Effect::C0151827
Compound::DB01244,CcSE,Side Effect::C0242350
Compound::DB01244,CcSE,Side Effect::C0085612
Compound::DB00722,CcSE,Side Effect::C0340865
Compound::DB01120,CcSE,Side Effect::C0039971
Compound::DB00973,CcSE,Side Effect::C0236075
Compound::DB00641,CcSE,Side Effect::C0409974
Compound::DB00999,CcSE,Side Effect::C0035455
Compound::DB00661,CcSE,Side Effect::C0003862
Compound::DB01244,CcSE,Side Effect::C0232461
Compound::DB00722,CcSE,Side Effect::C0151773
Compound::DB00796,CcSE,Side Effect::C0687713
Compound::DB00310,CcSE,Side Effect::C0020456
Compound::DB01115,CcSE,Side Effect::C0002871
Compound::DB01029,CcSE,Side Effect::C0013456
Compound::DB00343,CcSE,Side Effect::C0020456
Compound::DB01136,CcSE,Side Effect::C0011124
Compound::DB00627,CcSE,Side Effect::C0392025
Compound::DB00960,CcSE,Side Effect::C0232487
Compound::DB01200,CcSE,Side Effect::C0596170
Compound::DB00343,CcSE,Side Effect::C0022408
Compound::DB00731,CcSE,Side Effect::C0031117
Compound::DB01136,CcSE,Side Effect::C0004245
Compound::DB01098,CcSE,Side Effect::C0004093
Compound::DB01197,CcSE,Side Effect::C0314719
Compound::DB00960,CcSE,Side Effect::C0264886
Compound::DB00876,CcSE,Side Effect::C0234215
Compound::DB08816,CcSE,Side Effect::C0042571
Compound::DB00641,CcSE,Side Effect::C0015230
Compound::DB00912,CcSE,Side Effect::C0000737
Compound::DB01029,CcSE,Side Effect::C0014591
Compound::DB00627,CcSE,Side Effect::C0016059
Compound::DB00575,CcSE,Side Effect::C0012833
Compound::DB01275,CcSE,Side Effect::C0152031
Compound::DB01132,CcSE,Side Effect::C0032584
Compound::DB00436,CcSE,Side Effect::C0687133
Compound::DB00876,CcSE,Side Effect::C0020456
Compound::DB04861,CcSE,Side Effect::C0151691
Compound::DB00887,CcSE,Side Effect::C0085680
Compound::DB00177,CcSE,Side Effect::C0003123
Compound::DB01029,CcSE,Side Effect::C0240464
Compound::DB01029,CcSE,Side Effect::C0022346
Compound::DB01083,CcSE,Side Effect::C0015672
Compound::DB00519,CcSE,Side Effect::C0030807
Compound::DB00492,CcSE,Side Effect::C0600142
Compound::DB01067,CcSE,Side Effect::C0022354
Compound::DB01120,CcSE,Side Effect::C0017160
Compound::DB00519,CcSE,Side Effect::C0016382
Compound::DB00264,CcSE,Side Effect::C0009806
Compound::DB00584,CcSE,Side Effect::C0032617
Compound::DB00722,CcSE,Side Effect::C0151736
Compound::DB01275,CcSE,Side Effect::C0018681
Compound::DB01115,CcSE,Side Effect::C0035455
Compound::DB00629,CcSE,Side Effect::C0011175
Compound::DB01039,CcSE,Side Effect::C0043352
Compound::DB00275,CcSE,Side Effect::C0853761
Compound::DB01120,CcSE,Side Effect::C0022658
Compound::DB00881,CcSE,Side Effect::C0002962
Compound::DB00790,CcSE,Side Effect::C0020651
Compound::DB00175,CcSE,Side Effect::C0013404
Compound::DB00661,CcSE,Side Effect::C0854082
Compound::DB00187,CcSE,Side Effect::C0006266
Compound::DB00657,CcSE,Side Effect::C0008489
Compound::DB00264,CcSE,Side Effect::C0020651
Compound::DB00195,CcSE,Side Effect::C0022568
Compound::DB00790,CcSE,Side Effect::C0020649
Compound::DB00722,CcSE,Side Effect::C0014518
Compound::DB00796,CcSE,Side Effect::C0042963
Compound::DB00214,CcSE,Side Effect::C0020621
Compound::DB00808,CcSE,Side Effect::C0232459
Compound::DB00960,CcSE,Side Effect::C0020458
Compound::DB00373,CcSE,Side Effect::C0023646
Compound::DB00641,CcSE,Side Effect::C0034150
Compound::DB00275,CcSE,Side Effect::C0003123
Compound::DB00999,CcSE,Side Effect::C0026821
Compound::DB01193,CcSE,Side Effect::C0917801
Compound::DB00661,CcSE,Side Effect::C0030193
Compound::DB08882,CcSE,Side Effect::C0001339
Compound::DB00457,CcSE,Side Effect::C0011991
Compound::DB01261,CcSE,Side Effect::C0232492
Compound::DB00594,CcSE,Side Effect::C0232459
Compound::DB00187,CcSE,Side Effect::C0015376
Compound::DB00790,CcSE,Side Effect::C0233494
Compound::DB00598,CcSE,Side Effect::C0020550
Compound::DB04861,CcSE,Side Effect::C0004936
Compound::DB00175,CcSE,Side Effect::C0020458
Compound::DB00966,CcSE,Side Effect::C0149931
Compound::DB00758,CcSE,Side Effect::C0234913
Compound::DB00641,CcSE,Side Effect::C0232487
Compound::DB01193,CcSE,Side Effect::C0033774
Compound::DB00331,CcSE,Side Effect::C0027441
Compound::DB00270,CcSE,Side Effect::C2363731
Compound::DB00661,CcSE,Side Effect::C0016382
Compound::DB00881,CcSE,Side Effect::C0038454
Compound::DB00401,CcSE,Side Effect::C0149745
Compound::DB00966,CcSE,Side Effect::C0149756
Compound::DB00492,CcSE,Side Effect::C0085605
Compound::DB00945,CcSE,Side Effect::C0013395
Compound::DB01039,CcSE,Side Effect::C0003467
Compound::DB01359,CcSE,Side Effect::C0001824
Compound::DB00598,CcSE,Side Effect::C0015230
Compound::DB00175,CcSE,Side Effect::C0028259
Compound::DB01193,CcSE,Side Effect::C0004604
Compound::DB00275,CcSE,Side Effect::C0344232
Compound::DB01359,CcSE,Side Effect::C0428977
Compound::DB00275,CcSE,Side Effect::C0037317
Compound::DB00629,CcSE,Side Effect::C0860434
Compound::DB01067,CcSE,Side Effect::C0036974
Compound::DB00524,CcSE,Side Effect::C0270458
Compound::DB00641,CcSE,Side Effect::C0040822
Compound::DB00590,CcSE,Side Effect::C0041657
Compound::DB00401,CcSE,Side Effect::C0028734
Compound::DB00695,CcSE,Side Effect::C0042023
Compound::DB00966,CcSE,Side Effect::C0235416
Compound::DB00519,CcSE,Side Effect::C1167965
Compound::DB00492,CcSE,Side Effect::C0085096
Compound::DB00999,CcSE,Side Effect::C0278134
Compound::DB01197,CcSE,Side Effect::C0023052
Compound::DB00275,CcSE,Side Effect::C0020625
Compound::DB00695,CcSE,Side Effect::C0162429
Compound::DB01115,CcSE,Side Effect::C0600142
Compound::DB00627,CcSE,Side Effect::C0016204
Compound::DB00195,CcSE,Side Effect::C0009763
Compound::DB01016,CcSE,Side Effect::C0231528
Compound::DB00960,CcSE,Side Effect::C0042963
Compound::DB00999,CcSE,Side Effect::C0853034
Compound::DB01039,CcSE,Side Effect::C0011991
Compound::DB01120,CcSE,Side Effect::C1306341
Compound::DB00629,CcSE,Side Effect::C0848548
Compound::DB00270,CcSE,Side Effect::C0085649
Compound::DB00373,CcSE,Side Effect::C0013395
Compound::DB00310,CcSE,Side Effect::C0349506
Compound::DB00542,CcSE,Side Effect::C0855242
Compound::DB00758,CcSE,Side Effect::C0259749
Compound::DB00178,CcSE,Side Effect::C0014742
Compound::DB00629,CcSE,Side Effect::C1619702
Compound::DB01067,CcSE,Side Effect::C0855242
Compound::DB01115,CcSE,Side Effect::C0027769
Compound::DB00627,CcSE,Side Effect::C0008370
Compound::DB00590,CcSE,Side Effect::C0235416
Compound::DB00195,CcSE,Side Effect::C0234238
Compound::DB00695,CcSE,Side Effect::C0595930
Compound::DB00187,CcSE,Side Effect::C0232487
Compound::DB00973,CcSE,Side Effect::C0008031
Compound::DB00178,CcSE,Side Effect::C0149725
Compound::DB01261,CcSE,Side Effect::C0020517
Compound::DB00373,CcSE,Side Effect::C0019209
Compound::DB01039,CcSE,Side Effect::C0085096
Compound::DB00492,CcSE,Side Effect::C0233794
Compound::DB00584,CcSE,Side Effect::C0008031
Compound::DB00206,CcSE,Side Effect::C0039070
Compound::DB00590,CcSE,Side Effect::C0151744
Compound::DB00331,CcSE,Side Effect::C0232492
Compound::DB00966,CcSE,Side Effect::C0241863
Compound::DB00622,CcSE,Side Effect::C0522055
Compound::DB01018,CcSE,Side Effect::C0948594
Compound::DB00758,CcSE,Side Effect::C0151578
Compound::DB00284,CcSE,Side Effect::C0687713
Compound::DB00373,CcSE,Side Effect::C0004096
Compound::DB01193,CcSE,Side Effect::C0008031
Compound::DB00492,CcSE,Side Effect::C0013491
Compound::DB00175,CcSE,Side Effect::C0010200
Compound::DB00641,CcSE,Side Effect::C0003864
Compound::DB00343,CcSE,Side Effect::C0042384
Compound::DB00195,CcSE,Side Effect::C0018681
Compound::DB01203,CcSE,Side Effect::C0043094
Compound::DB00678,CcSE,Side Effect::C0014742
Compound::DB00412,CcSE,Side Effect::C0019158
Compound::DB00492,CcSE,Side Effect::C0687713
Compound::DB01029,CcSE,Side Effect::C0017168
Compound::DB00381,CcSE,Side Effect::C0003862
Compound::DB01200,CcSE,Side Effect::C0015967
Compound::DB00887,CcSE,Side Effect::C0012797
Compound::DB00178,CcSE,Side Effect::C0679403
Compound::DB00492,CcSE,Side Effect::C0028961
Compound::DB00661,CcSE,Side Effect::C0036572
Compound::DB00178,CcSE,Side Effect::C0031117
Compound::DB01200,CcSE,Side Effect::C0233494
Compound::DB00584,CcSE,Side Effect::C0152031
Compound::DB00381,CcSE,Side Effect::C0085633
Compound::DB00808,CcSE,Side Effect::C0043096
Compound::DB01261,CcSE,Side Effect::C0343378
Compound::DB00629,CcSE,Side Effect::C0015967
Compound::DB00381,CcSE,Side Effect::C0026821
Compound::DB00758,CcSE,Side Effect::C0017178
Compound::DB00594,CcSE,Side Effect::C0948594
Compound::DB00227,CcSE,Side Effect::C0002878
Compound::DB00627,CcSE,Side Effect::C0037274
Compound::DB00401,CcSE,Side Effect::C0018681
Compound::DB01120,CcSE,Side Effect::C0549356
Compound::DB01193,CcSE,Side Effect::C0012833
Compound::DB00436,CcSE,Side Effect::C0020651
Compound::DB00973,CcSE,Side Effect::C0004936
Compound::DB01162,CcSE,Side Effect::C3665386
Compound::DB00412,CcSE,Side Effect::C0020456
Compound::DB00412,CcSE,Side Effect::C0231528
Compound::DB01136,CcSE,Side Effect::C0036974
Compound::DB00629,CcSE,Side Effect::C0040034
Compound::DB01193,CcSE,Side Effect::C0039070
Compound::DB00774,CcSE,Side Effect::C0553548
Compound::DB01193,CcSE,Side Effect::C0027497
Compound::DB00270,CcSE,Side Effect::C0032617
Compound::DB00575,CcSE,Side Effect::C0025289
Compound::DB00590,CcSE,Side Effect::C0149904
Compound::DB00401,CcSE,Side Effect::C0002170
Compound::DB00492,CcSE,Side Effect::C0015967
Compound::DB00775,CcSE,Side Effect::C0019064
Compound::DB00195,CcSE,Side Effect::C0043096
Compound::DB00343,CcSE,Side Effect::C0086168
Compound::DB01115,CcSE,Side Effect::C0003811
Compound::DB00876,CcSE,Side Effect::C0042571
Compound::DB00343,CcSE,Side Effect::C0001925
Compound::DB00695,CcSE,Side Effect::C0014518
Compound::DB01120,CcSE,Side Effect::C0687713
Compound::DB00584,CcSE,Side Effect::C0040264
Compound::DB00966,CcSE,Side Effect::C0011609
Compound::DB00195,CcSE,Side Effect::C0023518
Compound::DB00373,CcSE,Side Effect::C0011991
Compound::DB00999,CcSE,Side Effect::C0031117
Compound::DB00973,CcSE,Side Effect::C0027497
Compound::DB00678,CcSE,Side Effect::C0031117
Compound::DB00661,CcSE,Side Effect::C0234133
Compound::DB00401,CcSE,Side Effect::C0151539
Compound::DB01115,CcSE,Side Effect::C0025222
Compound::DB00519,CcSE,Side Effect::C0151744
Compound::DB00275,CcSE,Side Effect::C0151662
Compound::DB01244,CcSE,Side Effect::C0018801
Compound::DB00275,CcSE,Side Effect::C0042029
Compound::DB01016,CcSE,Side Effect::C0001824
Compound::DB00492,CcSE,Side Effect::C0699744
Compound::DB00412,CcSE,Side Effect::C0857483
Compound::DB00175,CcSE,Side Effect::C0009806
Compound::DB00384,CcSE,Side Effect::C0349506
Compound::DB00999,CcSE,Side Effect::C0020461
Compound::DB00177,CcSE,Side Effect::C0010200
Compound::DB00876,CcSE,Side Effect::C0235886
Compound::DB00641,CcSE,Side Effect::C0032533
Compound::DB01115,CcSE,Side Effect::C0040034
Compound::DB00571,CcSE,Side Effect::C0014742
Compound::DB01261,CcSE,Side Effect::C0015672
Compound::DB00839,CcSE,Side Effect::C0302295
Compound::DB01115,CcSE,Side Effect::C0027497
Compound::DB01241,CcSE,Side Effect::C0349506
Compound::DB00195,CcSE,Side Effect::C0013456
Compound::DB01203,CcSE,Side Effect::C0858678
Compound::DB00492,CcSE,Side Effect::C0009450
Compound::DB00457,CcSE,Side Effect::C0917801
Compound::DB00384,CcSE,Side Effect::C0015230
Compound::DB00590,CcSE,Side Effect::C0011175
Compound::DB00790,CcSE,Side Effect::C0013456
Compound::DB00700,CcSE,Side Effect::C0014130
Compound::DB01193,CcSE,Side Effect::C0687713
Compound::DB00195,CcSE,Side Effect::C0476280
Compound::DB00421,CcSE,Side Effect::C0033774
Compound::DB00661,CcSE,Side Effect::C0021400
Compound::DB01083,CcSE,Side Effect::C0006145
Compound::DB00177,CcSE,Side Effect::C0002994
Compound::DB00187,CcSE,Side Effect::C0424790
Compound::DB00584,CcSE,Side Effect::C0003862
Compound::DB00384,CcSE,Side Effect::C0040034
Compound::DB00678,CcSE,Side Effect::C0001824
Compound::DB00206,CcSE,Side Effect::C0003467
Compound::DB00629,CcSE,Side Effect::C0030517
Compound::DB01275,CcSE,Side Effect::C0034150
Compound::DB00571,CcSE,Side Effect::C0011603
Compound::DB00966,CcSE,Side Effect::C0026826
Compound::DB00661,CcSE,Side Effect::C0042571
Compound::DB08882,CcSE,Side Effect::C0851341
Compound::DB00590,CcSE,Side Effect::C0030193
Compound::DB00999,CcSE,Side Effect::C0017160
Compound::DB00758,CcSE,Side Effect::C0040264
Compound::DB00796,CcSE,Side Effect::C0231528
Compound::DB00584,CcSE,Side Effect::C0423153
Compound::DB00700,CcSE,Side Effect::C0012833
Compound::DB00973,CcSE,Side Effect::C0745103
Compound::DB01136,CcSE,Side Effect::C0861111
Compound::DB00195,CcSE,Side Effect::C0004134
Compound::DB00695,CcSE,Side Effect::C0232849
Compound::DB01039,CcSE,Side Effect::C0002962
Compound::DB01203,CcSE,Side Effect::C0085633
Compound::DB00999,CcSE,Side Effect::C0020456
Compound::DB00629,CcSE,Side Effect::C0021053
Compound::DB01203,CcSE,Side Effect::C0233472
Compound::DB00177,CcSE,Side Effect::C0085576
Compound::DB01115,CcSE,Side Effect::C0152031
Compound::DB00590,CcSE,Side Effect::C1688637
Compound::DB00492,CcSE,Side Effect::C0948089
Compound::DB00808,CcSE,Side Effect::C0004134
Compound::DB01098,CcSE,Side Effect::C0687133
Compound::DB00790,CcSE,Side Effect::C0267406
Compound::DB00310,CcSE,Side Effect::C0018099
Compound::DB00678,CcSE,Side Effect::C0016204
Compound::DB00331,CcSE,Side Effect::C0031117
Compound::DB01162,CcSE,Side Effect::C0015230
Compound::DB00401,CcSE,Side Effect::C0013395
Compound::DB00731,CcSE,Side Effect::C0029408
Compound::DB01115,CcSE,Side Effect::C0233494
Compound::DB00284,CcSE,Side Effect::C0040034
Compound::DB00758,CcSE,Side Effect::C0009806
Compound::DB00436,CcSE,Side Effect::C0015230
Compound::DB00381,CcSE,Side Effect::C0242350
Compound::DB01132,CcSE,Side Effect::C0021400
Compound::DB01197,CcSE,Side Effect::C0030252
Compound::DB01120,CcSE,Side Effect::C0002871
Compound::DB00195,CcSE,Side Effect::C0004093
Compound::DB00808,CcSE,Side Effect::C0038990
Compound::DB01197,CcSE,Side Effect::C0042963
Compound::DB00758,CcSE,Side Effect::C0030312
Compound::DB00331,CcSE,Side Effect::C0476273
Compound::DB00412,CcSE,Side Effect::C0004604
Compound::DB00880,CcSE,Side Effect::C0085631
Compound::DB00966,CcSE,Side Effect::C0235309
Compound::DB00627,CcSE,Side Effect::C0022354
Compound::DB00222,CcSE,Side Effect::C0003537
Compound::DB00519,CcSE,Side Effect::C0015672
Compound::DB00999,CcSE,Side Effect::C0264886
Compound::DB00384,CcSE,Side Effect::C0860433
Compound::DB00284,CcSE,Side Effect::C0267373
Compound::DB00227,CcSE,Side Effect::C0033774
Compound::DB01162,CcSE,Side Effect::C1142412
Compound::DB01136,CcSE,Side Effect::C0160390
Compound::DB00700,CcSE,Side Effect::C1697943
Compound::DB00622,CcSE,Side Effect::C0015230
Compound::DB00598,CcSE,Side Effect::C0000737
Compound::DB01115,CcSE,Side Effect::C0011991
Compound::DB00722,CcSE,Side Effect::C0242429
Compound::DB00373,CcSE,Side Effect::C0497365
Compound::DB00790,CcSE,Side Effect::C0018681
Compound::DB00373,CcSE,Side Effect::C0151827
Compound::DB00401,CcSE,Side Effect::C0004096
Compound::DB00758,CcSE,Side Effect::C0019079
Compound::DB00584,CcSE,Side Effect::C0018790
Compound::DB00227,CcSE,Side Effect::C0235266
Compound::DB00973,CcSE,Side Effect::C0026821
Compound::DB00571,CcSE,Side Effect::C0178298
Compound::DB00178,CcSE,Side Effect::C0001824
Compound::DB00310,CcSE,Side Effect::C0041349
Compound::DB00343,CcSE,Side Effect::C0013390
Compound::DB00966,CcSE,Side Effect::C0243026
Compound::DB01039,CcSE,Side Effect::C0451641
Compound::DB00331,CcSE,Side Effect::C0018621
Compound::DB00594,CcSE,Side Effect::C0042571
Compound::DB00968,CcSE,Side Effect::C0037274
Compound::DB00966,CcSE,Side Effect::C0020458
Compound::DB01039,CcSE,Side Effect::C0032285
Compound::DB00627,CcSE,Side Effect::C0019360
Compound::DB01016,CcSE,Side Effect::C0857305
Compound::DB00222,CcSE,Side Effect::C0028734
Compound::DB00187,CcSE,Side Effect::C0740481
Compound::DB00790,CcSE,Side Effect::C0022650
Compound::DB00641,CcSE,Side Effect::C0152025
Compound::DB00880,CcSE,Side Effect::C0004093
Compound::DB00187,CcSE,Side Effect::C0028961
Compound::DB00722,CcSE,Side Effect::C0159056
Compound::DB00945,CcSE,Side Effect::C1384666
Compound::DB01200,CcSE,Side Effect::C0020580
Compound::DB00491,CcSE,Side Effect::C0015230
Compound::DB00999,CcSE,Side Effect::C0004604
Compound::DB01261,CcSE,Side Effect::C0019360
Compound::DB00695,CcSE,Side Effect::C0220870
Compound::DB01016,CcSE,Side Effect::C0085584
Compound::DB00519,CcSE,Side Effect::C0235416
Compound::DB01115,CcSE,Side Effect::C0004093
Compound::DB00722,CcSE,Side Effect::C0013378
Compound::DB00457,CcSE,Side Effect::C0018418
Compound::DB01162,CcSE,Side Effect::C0027769
Compound::DB00187,CcSE,Side Effect::C0027765
Compound::DB00492,CcSE,Side Effect::C0040586
Compound::DB00790,CcSE,Side Effect::C0014591
Compound::DB01136,CcSE,Side Effect::C0042023
Compound::DB01039,CcSE,Side Effect::C0018681
Compound::DB00412,CcSE,Side Effect::C0023530
Compound::DB00222,CcSE,Side Effect::C0002792
Compound::DB00275,CcSE,Side Effect::C0037933
Compound::DB00678,CcSE,Side Effect::C0687713
Compound::DB00968,CcSE,Side Effect::C0221046
Compound::DB00492,CcSE,Side Effect::C0006266
Compound::DB00381,CcSE,Side Effect::C0428977
Compound::DB04861,CcSE,Side Effect::C0037274
Compound::DB00912,CcSE,Side Effect::C0522055
Compound::DB00661,CcSE,Side Effect::C0004331
Compound::DB00627,CcSE,Side Effect::C0549386
Compound::DB00195,CcSE,Side Effect::C0428977
Compound::DB00222,CcSE,Side Effect::C0033774
Compound::DB00808,CcSE,Side Effect::C1291078
Compound::DB00678,CcSE,Side Effect::C1318520
Compound::DB00401,CcSE,Side Effect::C0017601
Compound::DB00695,CcSE,Side Effect::C0000731
Compound::DB01203,CcSE,Side Effect::C0234192
Compound::DB00598,CcSE,Side Effect::C0085633
Compound::DB01067,CcSE,Side Effect::C0687713
Compound::DB00880,CcSE,Side Effect::C0022354
Compound::DB00758,CcSE,Side Effect::C1368065
